Source;Code;Name;Method;year;Depth;Latitude;Longitude;ALT_Permafrost_cci
CALM;CH2;Schilthorn;T/B14;2007;466,00;46,55000000;7,833333333;NA
CALM;CH2;Schilthorn;T/B14;2008;497,00;46,55000000;7,833333333;NA
CALM;CN2;Fenghuo Shan;T/B35;1998;135,00;34,33333333;97,866666670;0,85
CALM;CN2;Fenghuo Shan;T/B35;1999;137,00;34,33333333;97,866666670;0,77
CALM;CN2;Fenghuo Shan;T/B35;2000;139,00;34,33333333;97,866666670;0,75
CALM;CN2;Fenghuo Shan;T/B35;2001;142,00;34,33333333;97,866666670;0,75
CALM;CN2;Fenghuo Shan;T/B35;2002;143,00;34,33333333;97,866666670;0,83
CALM;CN2;Fenghuo Shan;T/B35;2003;145,00;34,33333333;97,866666670;0,80
CALM;CN2;Fenghuo Shan;T/B35;2004;149,00;34,33333333;97,866666670;0,77
CALM;CN2;Fenghuo Shan;T/B35;2005;154,00;34,33333333;97,866666670;0,80
CALM;CN2;Fenghuo Shan;T/B35;2006;177,00;34,33333333;97,866666670;0,87
CALM;CN2;Fenghuo Shan;T/B35;2007;196,00;34,33333333;97,866666670;0,85
CALM;CN2;Fenghuo Shan;T/B35;2008;182,00;34,33333333;97,866666670;0,75
CALM;CN2;Fenghuo Shan;T/B35;2009;187,00;34,33333333;97,866666670;0,85
CALM;CN3;Ecology Station;T;1998;260,00;34,73333333;92,883333330;0,76
CALM;CN3;Ecology Station;T;1999;263,00;34,73333333;92,883333330;0,77
CALM;CN3;Ecology Station;T;2000;263,00;34,73333333;92,883333330;0,79
CALM;CN3;Ecology Station;T;2001;263,00;34,73333333;92,883333330;0,74
CALM;CN3;Ecology Station;T;2002;263,00;34,73333333;92,883333330;0,81
CALM;CN3;Ecology Station;T;2003;265,00;34,73333333;92,883333330;0,77
CALM;CN3;Ecology Station;T;2004;260,00;34,73333333;92,883333330;0,76
CALM;CN3;Ecology Station;T;2005;265,00;34,73333333;92,883333330;0,76
CALM;CN3;Ecology Station;T;2006;279,00;34,73333333;92,883333330;0,86
CALM;CN3;Ecology Station;T;2007;274,00;34,73333333;92,883333330;0,79
CALM;CN3;Ecology Station;T;2008;273,00;34,73333333;92,883333330;0,73
CALM;CN4;Wuli;T;2000;260,00;35,43333333;93,600000000;0,93
CALM;CN4;Wuli;T;2001;260,00;35,43333333;93,600000000;0,93
CALM;CN4;Wuli;T;2002;260,00;35,43333333;93,600000000;0,96
CALM;CN4;Wuli;T;2003;260,00;35,43333333;93,600000000;0,94
CALM;CN4;Wuli;T;2004;260,00;35,43333333;93,600000000;0,89
CALM;CN4;Wuli;T;2005;260,00;35,43333333;93,600000000;0,94
CALM;CN4;Wuli;T;2006;337,00;35,43333333;93,600000000;1,00
CALM;CN4;Wuli;T;2007;319,00;35,43333333;93,600000000;1,00
CALM;CN4;Wuli;T;2008;292,00;35,43333333;93,600000000;0,94
CALM;CN4;Wuli;T;2009;317,00;35,43333333;93,600000000;0,91
CALM;CN5;Lower Two Rivers;T/B40;2000;87,00;34,46666667;92,733333330;1,20
CALM;CN5;Lower Two Rivers;T/B40;2001;89,00;34,46666667;92,733333330;1,17
CALM;CN5;Lower Two Rivers;T/B40;2002;89,00;34,46666667;92,733333330;1,20
CALM;CN5;Lower Two Rivers;T/B40;2003;107,00;34,46666667;92,733333330;1,17
CALM;CN5;Lower Two Rivers;T/B40;2005;120,00;34,46666667;92,733333330;1,18
CALM;CN5;Lower Two Rivers;T/B40;2006;122,00;34,46666667;92,733333330;1,32
CALM;CN5;Lower Two Rivers;T/B40;2007;110,00;34,46666667;92,733333330;1,27
CALM;CN5;Lower Two Rivers;T/B40;2008;100,00;34,46666667;92,733333330;1,15
CALM;CN5;Lower Two Rivers;T/B40;2009;119,00;34,46666667;92,733333330;1,17
CALM;CN6;Upper Two Rivers;T/B18;2000;235,00;31,81666667;91,733333330;1,15
CALM;CN6;Upper Two Rivers;T/B18;2001;235,00;31,81666667;91,733333330;1,10
CALM;CN6;Upper Two Rivers;T/B18;2002;235,00;31,81666667;91,733333330;1,10
CALM;CN6;Upper Two Rivers;T/B18;2003;235,00;31,81666667;91,733333330;1,23
CALM;CN6;Upper Two Rivers;T/B18;2004;235,00;31,81666667;91,733333330;1,15
CALM;CN6;Upper Two Rivers;T/B18;2005;235,00;31,81666667;91,733333330;1,10
CALM;CN7;Kunlun Basin;T;2003;136,00;35,61666667;94,066666670;0,30
CALM;CN7;Kunlun Basin;T;2004;136,00;35,61666667;94,066666670;0,31
CALM;CN7;Kunlun Basin;T;2005;139,00;35,61666667;94,066666670;0,33
CALM;CN7;Kunlun Basin;T;2006;142,00;35,61666667;94,066666670;0,41
CALM;CN7;Kunlun Basin;T;2007;138,00;35,61666667;94,066666670;0,33
CALM;CN7;Kunlun Basin;T;2008;137,00;35,61666667;94,066666670;0,31
CALM;G1;"Zackenberg;  ZEROCALM 2";100/T;1997;62,00;74,47300000;-20,552800000;0,16
CALM;G1;"Zackenberg;  ZEROCALM 3";100/T;1998;66,00;74,47300000;-20,552800000;0,19
CALM;G1;"Zackenberg;  ZEROCALM 4";100/T;1999;50,00;74,47300000;-20,552800000;0,10
CALM;G1;"Zackenberg;  ZEROCALM 5";100/T;2000;64,00;74,47300000;-20,552800000;0,16
CALM;G1;"Zackenberg;  ZEROCALM 6";100/T;2001;63,00;74,47300000;-20,552800000;0,20
CALM;G1;"Zackenberg;  ZEROCALM 7";100/T;2002;71,00;74,47300000;-20,552800000;0,23
CALM;G1;"Zackenberg;  ZEROCALM 8";100/T;2003;73,00;74,47300000;-20,552800000;0,24
CALM;G1;"Zackenberg;  ZEROCALM 9";100/T;2004;76,00;74,47300000;-20,552800000;0,23
CALM;G1;"Zackenberg;  ZEROCALM 10";100/T;2005;79,00;74,47300000;-20,552800000;0,24
CALM;G1;"Zackenberg;  ZEROCALM 11";100/T;2006;76,00;74,47300000;-20,552800000;0,17
CALM;G1;"Zackenberg;  ZEROCALM 12";100/T;2007;75,00;74,47300000;-20,552800000;0,24
CALM;G1;"Zackenberg;  ZEROCALM 13";100/T;2008;79,00;74,47300000;-20,552800000;0,24
CALM;G1;"Zackenberg;  ZEROCALM 14";100/T;2009;79,00;74,47300000;-20,552800000;0,19
CALM;G1;"Zackenberg;  ZEROCALM 15";100/T;2010;78,00;74,47300000;-20,552800000;0,24
CALM;G1;"Zackenberg;  ZEROCALM 16";100/T;2011;82,00;74,47300000;-20,552800000;0,26
CALM;G1;"Zackenberg;  ZEROCALM 17";100/T;2012;82,00;74,47300000;-20,552800000;0,30
CALM;G1;"Zackenberg;  ZEROCALM 18";100/T;2013;75,00;74,47300000;-20,552800000;0,24
CALM;G1;"Zackenberg;  ZEROCALM 19";100/T;2014;74,00;74,47300000;-20,552800000;0,21
CALM;G1;"Zackenberg;  ZEROCALM 20";100/T;2015;74,00;74,47300000;-20,552800000;0,21
CALM;G1;"Zackenberg;  ZEROCALM 21";100/T;2016;85,00;74,47300000;-20,552800000;0,31
CALM;G1;"Zackenberg;  ZEROCALM 22";100/T;2017;82,00;74,47300000;-20,552800000;0,24
CALM;G2;"Zackenberg;  ZEROCALM 24";150/T;1997;57,00;74,46600000;-20,564300000;0,16
CALM;G2;"Zackenberg;  ZEROCALM 25";150/T;1998;60,00;74,46600000;-20,564300000;0,19
CALM;G2;"Zackenberg;  ZEROCALM 26";150/T;1999;44,00;74,46600000;-20,564300000;0,10
CALM;G2;"Zackenberg;  ZEROCALM 27";150/T;2000;60,00;74,46600000;-20,564300000;0,16
CALM;G2;"Zackenberg;  ZEROCALM 28";150/T;2001;60,00;74,46600000;-20,564300000;0,20
CALM;G2;"Zackenberg;  ZEROCALM 29";150/T;2002;60,00;74,46600000;-20,564300000;0,23
CALM;G2;"Zackenberg;  ZEROCALM 30";150/T;2003;63,00;74,46600000;-20,564300000;0,24
CALM;G2;"Zackenberg;  ZEROCALM 31";150/T;2004;65,00;74,46600000;-20,564300000;0,23
CALM;G2;"Zackenberg;  ZEROCALM 32";150/T;2005;69,00;74,46600000;-20,564300000;0,24
CALM;G2;"Zackenberg;  ZEROCALM 33";150/T;2006;68,00;74,46600000;-20,564300000;0,17
CALM;G2;"Zackenberg;  ZEROCALM 34";150/T;2007;67,00;74,46600000;-20,564300000;0,24
CALM;G2;"Zackenberg;  ZEROCALM 35";150/T;2008;68,00;74,46600000;-20,564300000;0,24
CALM;G2;"Zackenberg;  ZEROCALM 36";150/T;2009;73,00;74,46600000;-20,564300000;0,19
CALM;G2;"Zackenberg;  ZEROCALM 37";150/T;2010;70,00;74,46600000;-20,564300000;0,24
CALM;G2;"Zackenberg;  ZEROCALM 38";150/T;2011;75,00;74,46600000;-20,564300000;0,26
CALM;G2;"Zackenberg;  ZEROCALM 39";150/T;2012;72,00;74,46600000;-20,564300000;0,30
CALM;G2;"Zackenberg;  ZEROCALM 40";150/T;2013;70,00;74,46600000;-20,564300000;0,24
CALM;G2;"Zackenberg;  ZEROCALM 41";150/T;2014;67,00;74,46600000;-20,564300000;0,21
CALM;G2;"Zackenberg;  ZEROCALM 42";150/T;2015;55,00;74,46600000;-20,564300000;0,21
CALM;G2;"Zackenberg;  ZEROCALM 43";150/T;2016;71,00;74,46600000;-20,564300000;0,31
CALM;G2;"Zackenberg;  ZEROCALM 44";150/T;2017;71,00;74,46600000;-20,564300000;0,24
CALM;G3;Disko Island;100/T;1997;57,00;69,25000000;-53,500000000;0,56
CALM;G3;Disko Island;100/T;1998;71,00;69,25000000;-53,500000000;0,50
CALM;G3;Disko Island;100/T;1999;74,00;69,25000000;-53,500000000;0,45
CALM;G3;Disko Island;100/T;2000;68,00;69,25000000;-53,500000000;0,53
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;1997;480,00;43,08333333;76,916666670;NA
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;1998;480,00;43,08333333;76,916666670;NA
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;1999;490,00;43,08333333;76,916666670;NA
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;2000;490,00;43,08333333;76,916666670;NA
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;2001;500,00;43,08333333;76,916666670;NA
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;2002;490,00;43,08333333;76,916666670;NA
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;2003;492,00;43,08333333;76,916666670;NA
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;2004;496,00;43,08333333;76,916666670;NA
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;2005;500,00;43,08333333;76,916666670;NA
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;2006;495,00;43,08333333;76,916666670;NA
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;2007;505,00;43,08333333;76,916666670;NA
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;2008;513,00;43,08333333;76,916666670;NA
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;2009;638,00;43,08333333;76,916666670;NA
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;2010;688,00;43,08333333;76,916666670;NA
CALM;K0;"Northern Tien Shan;  Cosmostation";T/B25;2011;569,00;43,08333333;76,916666670;NA
CALM;K1;"Northern Tien Shan;  Cosmostation";T/B14;1997;500,00;43,08333333;76,916666670;NA
CALM;K1;"Northern Tien Shan;  Cosmostation";T/B14;1998;500,00;43,08333333;76,916666670;NA
CALM;K1;"Northern Tien Shan;  Cosmostation";T/B14;1999;520,00;43,08333333;76,916666670;NA
CALM;K1;"Northern Tien Shan;  Cosmostation";T/B14;2000;510,00;43,08333333;76,916666670;NA
CALM;K1;"Northern Tien Shan;  Cosmostation";T/B14;2001;465,00;43,08333333;76,916666670;NA
CALM;K1;"Northern Tien Shan;  Cosmostation";T/B14;2002;470,00;43,08333333;76,916666670;NA
CALM;K1;"Northern Tien Shan;  Cosmostation";T/B14;2003;475,00;43,08333333;76,916666670;NA
CALM;K1;"Northern Tien Shan;  Cosmostation";T/B14;2007;495,00;43,08333333;76,916666670;NA
CALM;K1;"Northern Tien Shan;  Cosmostation";T/B14;2008;500,00;43,08333333;76,916666670;NA
CALM;K1;"Northern Tien Shan;  Cosmostation";T/B14;2009;495,00;43,08333333;76,916666670;NA
CALM;K1;"Northern Tien Shan;  Cosmostation";T/B14;2010;486,00;43,08333333;76,916666670;NA
CALM;K1;"Northern Tien Shan;  Cosmostation";T/B14;2011;457,00;43,08333333;76,916666670;NA
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;1998;410,00;43,08333333;76,916666670;NA
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;1999;420,00;43,08333333;76,916666670;NA
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;2000;460,00;43,08333333;76,916666670;NA
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;2001;470,00;43,08333333;76,916666670;NA
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;2002;480,00;43,08333333;76,916666670;NA
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;2003;470,00;43,08333333;76,916666670;NA
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;2004;480,00;43,08333333;76,916666670;NA
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;2005;470,00;43,08333333;76,916666670;NA
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;2006;485,00;43,08333333;76,916666670;NA
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;2007;455,00;43,08333333;76,916666670;NA
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;2008;450,00;43,08333333;76,916666670;NA
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;2009;347,00;43,08333333;76,916666670;NA
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;2010;381,00;43,08333333;76,916666670;NA
CALM;K2;"Northern Tien Shan;  Cosmostation";T/B14;2011;300,00;43,08333333;76,916666670;NA
CALM;M 1;Baganuur Depression;T/B15;1997;350,00;47,68889000;108,262500000;1,50
CALM;M 1;Baganuur Depression;T/B15;1998;355,00;47,68889000;108,262500000;1,65
CALM;M 1;Baganuur Depression;T/B15;1999;345,00;47,68889000;108,262500000;1,65
CALM;M 1;Baganuur Depression;T/B15;2000;350,00;47,68889000;108,262500000;1,75
CALM;M 1;Baganuur Depression;T/B15;2001;340,00;47,68889000;108,262500000;1,75
CALM;M 1;Baganuur Depression;T/B15;2002;355,00;47,68889000;108,262500000;1,95
CALM;M 1;Baganuur Depression;T/B15;2004;375,00;47,68889000;108,262500000;1,95
CALM;M 1;Baganuur Depression;T/B15;2005;365,00;47,68889000;108,262500000;1,95
CALM;M 1;Baganuur Depression;T/B15;2006;380,00;47,68889000;108,262500000;1,65
CALM;M 1;Baganuur Depression;T/B15;2007;380,00;47,68889000;108,262500000;2,10
CALM;M 1;Baganuur Depression;T/B15;2008;370,00;47,68889000;108,262500000;2,05
CALM;M 1;Baganuur Depression;T/B15;2009;350,00;47,68889000;108,262500000;2,05
CALM;M1 A;Baganuur depression;T/B15;1997;390,00;47,69444000;108,294440000;1,35
CALM;M1 A;Baganuur depression;T/B15;1999;430,00;47,69444000;108,294440000;1,43
CALM;M1 A;Baganuur depression;T/B15;2000;485,00;47,69444000;108,294440000;1,48
CALM;M1 A;Baganuur depression;T/B15;2001;400,00;47,69444000;108,294440000;1,50
CALM;M1 A;Baganuur depression;T/B15;2002;450,00;47,69444000;108,294440000;1,85
CALM;M1 A;Baganuur depression;T/B15;2003;600,00;47,69444000;108,294440000;1,53
CALM;M1 A;Baganuur depression;T/B15;2004;770,00;47,69444000;108,294440000;1,80
CALM;M1 A;Baganuur depression;T/B15;2005;710,00;47,69444000;108,294440000;1,47
CALM;M1 A;Baganuur depression;T/B15;2006;820,00;47,69444000;108,294440000;1,43
CALM;M1 A;Baganuur depression;T/B15;2007;820,00;47,69444000;108,294440000;1,88
CALM;M10 A;Tsengel N slope;T/B3;2003;275,00;48,75250000;89,135560000;0,86
CALM;M10 A;Tsengel N slope;T/B3;2004;280,00;48,75250000;89,135560000;0,87
CALM;M10 A;Tsengel N slope;T/B3;2005;285,00;48,75250000;89,135560000;0,87
CALM;M10 B;Tsengel valley bottom;T/B6;2005;550,00;48,77833000;89,140560000;1,17
CALM;M10;Tsengel Mountain;T/B1.3;2002;109,00;48,66944000;89,111390000;0,54
CALM;M10;Tsengel Mountain;T/B1.3;2003;105,00;48,66944000;89,111390000;0,46
CALM;M11 A;Hatgal house falt terrace;T/B6;2002;450,00;50,43861000;100,152220000;1,61
CALM;M11 A;Hatgal house falt terrace;T/B6;2004;490,00;50,43861000;100,152220000;1,59
CALM;M11 A;Hatgal house falt terrace;T/B6;2005;470,00;50,43861000;100,152220000;1,56
CALM;M11 A;Hatgal house falt terrace;T/B6;2006;435,00;50,43861000;100,152220000;1,29
CALM;M11 A;Hatgal house falt terrace;T/B6;2007;440,00;50,43861000;100,152220000;1,69
CALM;M11 A;Hatgal house falt terrace;T/B6;2008;435,00;50,43861000;100,152220000;1,51
CALM;M11 A;Hatgal house falt terrace;T/B6;2009;485,00;50,43861000;100,152220000;1,63
CALM;M11 B;Hatgal house;T/B10;2001;370,00;50,43333000;100,160560000;1,06
CALM;M11 B;Hatgal house;T/B10;2002;375,00;50,43333000;100,160560000;1,07
CALM;M11 B;Hatgal house;T/B10;2003;382,00;50,43333000;100,160560000;0,99
CALM;M11 B;Hatgal house;T/B10;2004;390,00;50,43333000;100,160560000;1,04
CALM;M11 B;Hatgal house;T/B10;2005;382,00;50,43333000;100,160560000;1,01
CALM;M11 B;Hatgal house;T/B10;2006;400,00;50,43333000;100,160560000;0,96
CALM;M11 B;Hatgal house;T/B10;2007;406,00;50,43333000;100,160560000;1,07
CALM;M11 B;Hatgal house;T/B10;2008;400,00;50,43333000;100,160560000;1,01
CALM;M11 B;Hatgal house;T/B10;2009;410,00;50,43333000;100,160560000;1,01
CALM;M11;Hatgal – lake terrace;T/B6;2002;485,00;50,43861000;100,150280000;1,61
CALM;M11;Hatgal – lake terrace;T/B6;2003;475,00;50,43861000;100,150280000;1,49
CALM;M11;Hatgal – lake terrace;T/B6;2004;470,00;50,43861000;100,150280000;1,59
CALM;M11;Hatgal – lake terrace;T/B6;2005;475,00;50,43861000;100,150280000;1,56
CALM;M11;Hatgal – lake terrace;T/B6;2006;480,00;50,43861000;100,150280000;1,29
CALM;M11;Hatgal – lake terrace;T/B6;2007;485,00;50,43861000;100,150280000;1,69
CALM;M11;Hatgal – lake terrace;T/B6;2008;470,00;50,43861000;100,150280000;1,51
CALM;M11;Hatgal – lake terrace;T/B6;2009;475,00;50,43861000;100,150280000;1,63
CALM;M12 A;Borsog Flood plain;T/B6;2003;185,00;50,97028000;100,727220000;1,63
CALM;M12 A;Borsog Flood plain;T/B6;2006;182,00;50,97028000;100,727220000;1,23
CALM;M12 A;Borsog Flood plain;T/B6;2007;186,00;50,97028000;100,727220000;1,64
CALM;M12 A;Borsog Flood plain;T/B6;2008;192,00;50,97028000;100,727220000;1,33
CALM;M12 A;Borsog Flood plain;T/B6;2009;186,00;50,97028000;100,727220000;1,54
CALM;M12 B;Borsog W slope;T/B6;2004;240,00;50,97444000;100,728610000;1,57
CALM;M12 B;Borsog W slope;T/B6;2005;255,00;50,97444000;100,728610000;1,70
CALM;M12 B;Borsog W slope;T/B6;2006;220,00;50,97444000;100,728610000;1,23
CALM;M12 B;Borsog W slope;T/B6;2007;275,00;50,97444000;100,728610000;1,64
CALM;M12 B;Borsog W slope;T/B6;2008;250,00;50,97444000;100,728610000;1,33
CALM;M12 B;Borsog W slope;T/B6;2009;295,00;50,97444000;100,728610000;1,54
CALM;M12 C;Shagnuul;T/B10;2003;425,00;50,25444000;100,844720000;2,60
CALM;M12 C;Shagnuul;T/B10;2004;425,00;50,25444000;100,844720000;2,80
CALM;M12 C;Shagnuul;T/B10;2005;385,00;50,25444000;100,844720000;2,95
CALM;M12 C;Shagnuul;T/B10;2006;360,00;50,25444000;100,844720000;2,05
CALM;M12 C;Shagnuul;T/B10;2008;360,00;50,25444000;100,844720000;2,24
CALM;M12 C;Shagnuul;T/B10;2009;355,00;50,25444000;100,844720000;2,36
CALM;M12 D;Turag;T/B10;2003;475,00;51,28583000;100,827220000;0,96
CALM;M12 D;Turag;T/B10;2004;470,00;51,28583000;100,827220000;0,96
CALM;M12 D;Turag;T/B10;2005;475,00;51,28583000;100,827220000;0,94
CALM;M12 D;Turag;T/B10;2006;470,00;51,28583000;100,827220000;0,89
CALM;M12 D;Turag;T/B10;2007;475,00;51,28583000;100,827220000;1,03
CALM;M12 D;Turag;T/B10;2008;488,00;51,28583000;100,827220000;0,93
CALM;M12 D;Turag;T/B10;2009;472,00;51,28583000;100,827220000;0,94
CALM;M12 E;Noyon;T/B10;2005;380,00;51,20972000;100,770280000;0,89
CALM;M12 E;Noyon;T/B10;2006;355,00;51,20972000;100,770280000;0,81
CALM;M12 E;Noyon;T/B10;2007;376,00;51,20972000;100,770280000;0,99
CALM;M12 E;Noyon;T/B10;2008;381,00;51,20972000;100,770280000;0,87
CALM;M12 E;Noyon;T/B10;2009;372,00;51,20972000;100,770280000;0,89
CALM;M12 F;Dalbay;TT;2002;230,00;50,04444000;100,732780000;0,80
CALM;M12 F;Dalbay;TT;2004;225,00;50,04444000;100,732780000;0,74
CALM;M12 F;Dalbay;TT;2009;210,00;50,04444000;100,732780000;0,70
CALM;M12 G;Dalbay pingo;TT;2003;82,00;50,04417000;100,754440000;1,13
CALM;M12 G;Dalbay pingo;TT;2006;96,00;50,04417000;100,754440000;1,00
CALM;M12 G;Dalbay pingo;TT;2008;137,00;50,04417000;100,754440000;1,10
CALM;M12 G;Dalbay pingo;TT;2009;134,00;50,04417000;100,754440000;1,11
CALM;M12 H;Dalbay gully;TT;2003;130,00;51,03111000;100,722500000;1,23
CALM;M12 H;Dalbay gully;TT;2007;145,00;51,03111000;100,722500000;1,24
CALM;M12 H;Dalbay gully;TT;2008;143,00;51,03111000;100,722500000;1,00
CALM;M12 H;Dalbay gully;TT;2009;133,00;51,03111000;100,722500000;1,11
CALM;M12;Dalbay;T/B10;2003;134,00;51,02000000;100,758330000;1,49
CALM;M12;Dalbay;T/B10;2004;133,00;51,02000000;100,758330000;1,39
CALM;M12;Dalbay;T/B10;2005;138,00;51,02000000;100,758330000;1,37
CALM;M12;Dalbay;T/B10;2006;140,00;51,02000000;100,758330000;1,11
CALM;M12;Dalbay;T/B10;2007;145,00;51,02000000;100,758330000;1,46
CALM;M12;Dalbay;T/B10;2008;139,00;51,02000000;100,758330000;1,31
CALM;M12;Dalbay;T/B10;2009;135,00;51,02000000;100,758330000;1,34
CALM;M13 A;Darhad Khuurch;T/B100;2004;150,00;51,18722000;99,497500000;1,59
CALM;M13 A;Darhad Khuurch;T/B100;2005;148,00;51,18722000;99,497500000;1,34
CALM;M13 A;Darhad Khuurch;T/B100;2006;158,00;51,18722000;99,497500000;1,27
CALM;M13 A;Darhad Khuurch;T/B100;2007;160,00;51,18722000;99,497500000;1,67
CALM;M13 B;Darhad Rinchin;T/B6;2005;330,00;51,11472000;99,636940000;1,58
CALM;M13 B;Darhad Rinchin;T/B6;2007;345,00;51,11472000;99,636940000;1,83
CALM;M13 B;Darhad Rinchin;T/B6;2008;340,00;51,11472000;99,636940000;1,83
CALM;M13 C;Darhad Sharga;T/B6;2005;175,00;51,35861000;99,479720000;0,97
CALM;M13 C;Darhad Sharga;T/B6;2006;180,00;51,35861000;99,479720000;0,91
CALM;M13;Darhad Tsagaan nuur;T/B15;2005;146,00;51,35556000;99,359170000;1,31
CALM;M13;Darhad Tsagaan nuur;T/B15;2006;150,00;51,35556000;99,359170000;1,20
CALM;M13;Darhad Tsagaan nuur;T/B15;2008;1450,00;51,35556000;99,359170000;1,46
CALM;M14 A;Terelj forested slope;T/B6;2003;300,00;47,97944000;100,425560000;1,06
CALM;M14 A;Terelj forested slope;T/B6;2004;325,00;47,97944000;100,425560000;1,20
CALM;M14 A;Terelj forested slope;T/B6;2005;285,00;47,97944000;100,425560000;1,10
CALM;M14 A;Terelj forested slope;T/B6;2006;235,00;47,97944000;100,425560000;1,07
CALM;M14 A;Terelj forested slope;T/B6;2007;245,00;47,97944000;100,425560000;1,26
CALM;M14 A;Terelj forested slope;T/B6;2008;257,00;47,97944000;100,425560000;1,16
CALM;M14 A;Terelj forested slope;T/B6;2009;240,00;47,97944000;100,425560000;1,20
CALM;M14;Terelj open slope;T/B10;2003;440,00;47,98028000;100,425280000;1,04
CALM;M14;Terelj open slope;T/B10;2004;425,00;47,98028000;100,425280000;1,13
CALM;M14;Terelj open slope;T/B10;2005;440,00;47,98028000;100,425280000;1,04
CALM;M14;Terelj open slope;T/B10;2006;368,00;47,98028000;100,425280000;1,01
CALM;M14;Terelj open slope;T/B10;2007;374,00;47,98028000;100,425280000;1,17
CALM;M14;Terelj open slope;T/B10;2008;421,00;47,98028000;100,425280000;1,04
CALM;M14;Terelj open slope;T/B10;2009;432,00;47,98028000;100,425280000;1,06
CALM;M15;Borhujir;T/B10;2007;235,00;48,27528000;106,194720000;1,40
CALM;M15;Borhujir;T/B10;2008;220,00;48,27528000;106,194720000;1,33
CALM;M15;Borhujir;T/B10;2009;220,00;48,27528000;106,194720000;1,43
CALM;M16A;Khurimt tal;TT;2009;275,00;49,29694000;98,190000000;2,12
CALM;M16;Mongot pingo top;T/B33;2009;115,00;49,34722000;99,242220000;0,83
CALM;M2 A;Nalaikh – northern slope;T/T/B50;1997;340,00;47,75444000;107,250000000;1,80
CALM;M2 A;Nalaikh – northern slope;T/T/B50;1998;350,00;47,75444000;107,250000000;2,00
CALM;M2 A;Nalaikh – northern slope;T/T/B50;1999;340,00;47,75444000;107,250000000;2,10
CALM;M2 A;Nalaikh – northern slope;T/T/B50;2000;345,00;47,75444000;107,250000000;2,30
CALM;M2 A;Nalaikh – northern slope;T/T/B50;2001;335,00;47,75444000;107,250000000;2,30
CALM;M2 A;Nalaikh – northern slope;T/T/B50;2002;345,00;47,75444000;107,250000000;2,60
CALM;M2 A;Nalaikh – northern slope;T/T/B50;2003;335,00;47,75444000;107,250000000;2,60
CALM;M2 A;Nalaikh – northern slope;T/T/B50;2004;335,00;47,75444000;107,250000000;2,70
CALM;M2 A;Nalaikh – northern slope;T/T/B50;2005;340,00;47,75444000;107,250000000;2,40
CALM;M2 A;Nalaikh – northern slope;T/T/B50;2006;335,00;47,75444000;107,250000000;1,90
CALM;M2 A;Nalaikh – northern slope;T/T/B50;2007;340,00;47,75444000;107,250000000;2,80
CALM;M2 A;Nalaikh – northern slope;T/T/B50;2008;340,00;47,75444000;107,250000000;2,70
