Source;Code;Name;Method;year;Depth;Latitude;Longitude;ALT_Permafrost_cci;;;;;;;
CALM;R22;Alazeya River;100/B23;2019;54;69,31666667;154,9833333;;;;;;;;
CALM;R23;Talnik;100;1998;76;67,33333333;63,73333333;0,98;;;;;;;
CALM;R23;Talnik;100;1999;91;67,33333333;63,73333333;0,7;;;;;;;
CALM;R23;Talnik;100;2000;111;67,33333333;63,73333333;0,8;;;;;;;
CALM;R23;Talnik;100;2001;111;67,33333333;63,73333333;0,9;;;;;;;
CALM;R23;Talnik;100;2002;110;67,33333333;63,73333333;0,7;;;;;;;
CALM;R23;Talnik;100;2003;113;67,33333333;63,73333333;0,95;;;;;;;
CALM;R23;Talnik;100;2004;125;67,33333333;63,73333333;1,05;;;;;;;
CALM;R23;Talnik;100;2005;131;67,33333333;63,73333333;1,15;;;;;;;
CALM;R23;Talnik;100;2006;137;67,33333333;63,73333333;1,1;;;;;;;
CALM;R23;Talnik;100;2007;138;67,33333333;63,73333333;1,3;;;;;;;
CALM;R23;Talnik;100;2008;152;67,33333333;63,73333333;1,3;;;;;;;
CALM;R23;Talnik;100;2009;144;67,33333333;63,73333333;0,95;;;;;;;
CALM;R23;Talnik;100;2010;138;67,33333333;63,73333333;0,78;;;;;;;
CALM;R23;Talnik;100;2011;144;67,33333333;63,73333333;0,98;;;;;;;
CALM;R23;Talnik;100;2012;161;67,33333333;63,73333333;1,3;;;;;;;
CALM;R23;Talnik;100;2013;156;67,33333333;63,73333333;1,25;;;;;;;
CALM;R23;Talnik;100;2015;150;67,33333333;63,73333333;1,28;;;;;;;
CALM;R23;Talnik;100;2016;169;67,33333333;63,73333333;1,6;;;;;;;
CALM;R23;Talnik;100;2017;155;67,33333333;63,73333333;1,28;;;;;;;
CALM;R23;Talnik;100;2018;158;67,33333333;63,73333333;;;;;;;;
CALM;R23;Talnik;100;2019;167;67,33333333;63,73333333;;;;;;;;
CALM;R24 A;Kashin Island;100;2010;58;68,243347;53,852751;0,88;;;;;;;
CALM;R24 A;Kashin Island;100;2011;64;68,243347;53,852751;1,08;;;;;;;
CALM;R24 A;Kashin Island;100;2012;88;68,243347;53,852751;1,33;;;;;;;
CALM;R24 A;Kashin Island;100;2013;87;68,243347;53,852751;1,3;;;;;;;
CALM;R24 A;Kashin Island;100;2014;65;68,243347;53,852751;1,08;;;;;;;
CALM;R24 A;Kashin Island;100;2015;80;68,243347;53,852751;1,38;;;;;;;
CALM;R24 A;Kashin Island;100;2016;109;68,243347;53,852751;1,68;;;;;;;
CALM;R24 A;Kashin Island;100;2017;76;68,243347;53,852751;1,15;;;;;;;
CALM;R24 A;Kashin Island;100;2018;84;68,243347;53,852751;;;;;;;;
CALM;R24 A;Kashin Island;100;2019;83;68,243347;53,852751;;;;;;;;
CALM;R24;Bolvansky;100;1999;89;68,3;54,5;0,58;;;;;;;
CALM;R24;Bolvansky;100;2000;106;68,3;54,5;0,8;;;;;;;
CALM;R24;Bolvansky;100;2001;106;68,3;54,5;0,88;;;;;;;
CALM;R24;Bolvansky;100;2002;104;68,3;54,5;0,62;;;;;;;
CALM;R24;Bolvansky;100;2003;113;68,3;54,5;0,96;;;;;;;
CALM;R24;Bolvansky;100;2004;120;68,3;54,5;1,12;;;;;;;
CALM;R24;Bolvansky;100;2005;115;68,3;54,5;1,26;;;;;;;
CALM;R24;Bolvansky;100;2006;114;68,3;54,5;1,34;;;;;;;
CALM;R24;Bolvansky;100;2007;125;68,3;54,5;0,9;;;;;;;
CALM;R24;Bolvansky;100;2008;124;68,3;54,5;1,03;;;;;;;
CALM;R24;Bolvansky;100;2009;112;68,3;54,5;1,08;;;;;;;
CALM;R24;Bolvansky;100;2010;104;68,3;54,5;0,83;;;;;;;
CALM;R24;Bolvansky;100;2011;107;68,3;54,5;1,03;;;;;;;
CALM;R24;Bolvansky;100;2012;135;68,3;54,5;1,17;;;;;;;
CALM;R24;Bolvansky;100;2013;117;68,3;54,5;1,23;;;;;;;
CALM;R24;Bolvansky;100;2014;102;68,3;54,5;0,9;;;;;;;
CALM;R24;Bolvansky;100;2015;110;68,3;54,5;1,23;;;;;;;
CALM;R24;Bolvansky;100;2016;111;68,3;54,5;1,53;;;;;;;
